setup_id,count_financial_results,max_severity_financial_results,sentiment_score_financial_results,profit_warning,count_corporate_actions,max_severity_corporate_actions,sentiment_score_corporate_actions,capital_raise,count_governance,max_severity_governance,sentiment_score_governance,board_change,count_corporate_events,max_severity_corporate_events,sentiment_score_corporate_events,contract_award,merger_acquisition,count_other_signals,max_severity_other_signals,sentiment_score_other_signals,broker_recommendation,credit_rating_change,posts_avg_sentiment,post_count,community_sentiment_score,bull_bear_ratio,rumor_intensity,trusted_user_sentiment,posts_relevance,engagement_score,unique_users,contrarian_signal_numeric,recommendation_count,buy_recommendations,sell_recommendations,hold_recommendations,coverage_breadth,consensus_rating,recent_upgrades,recent_downgrades,analyst_conviction_score,label
LIO_2025-02-24,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.5,0.3,1,0,87,377,87,290,3,3.0,1,3,0.4,negative
INPP_2025-02-24,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,60,180,0,120,3,2.5,0,0,0.5,neutral
PFD_2025-01-29,1,0.0,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6666667,6,0.0,0.0,0.0,0.0,0.5,0.2,5,0,36,192,0,24,3,2.0,1,0,0.75,neutral
GRID_2025-01-28,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.5,4,0.0,0.5,0.2,0.0,0.6,0.4,4,0,120,520,0,360,3,2.5,0,0,0.5,neutral
JDG_2025-01-20,2,0.0,0.0,0,1,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,0.0,0.5,0.0,0.8,0.5,2,0,3,11,0,1,3,2.0,3,0,0.75,negative
SRE_2024-11-21,2,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,-0.5,2,0.0,0.0,0.5,0.0,0.5,0.5,2,0,51,255,0,0,3,2.0,0,0,1.0,neutral
PAY_2024-10-30,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.25,4,0.0,0.0,0.0,0.0,0.5,0.5,3,0,87,203,87,0,3,3.0,7,3,0.5,positive
PAY_2024-10-28,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.25,4,0.0,0.0,0.0,0.0,0.5,0.5,3,0,87,203,87,0,3,3.5,7,3,0.4,positive
SOLI_2024-10-23,0,0.0,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6666667,3,0.0,0.0,0.2,0.0,0.7,0.5,3,0,12,0,0,0,1,3.0,0,0,0.0,neutral
CVSG_2024-10-03,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2888889,12,0.0,0.0,0.2,0.0,0.6,0.5,10,0,48,368,0,64,3,2.0,0,0,0.75,negative
PRU_2024-09-26,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.359204,67,0.0,0.0,0.2,0.0,0.55,0.5,39,0,95,1302,0,56,4,1.2,0,0,0.9,neutral
HWG_2024-09-16,2,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,2,0.0,1.0,0.0,0.0,0.6,0.5,2,0,36,126,0,0,2,2.0,7,0,0.7,neutral
JMAT_2024-09-12,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.1,0.0,0.8,0.5,1,0,56,168,56,404,4,3.0,0,0,0.5,negative
PAY_2024-08-05,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.7936508,6,0.0,0.0,0.0,0.0,0.8,0.5,3,0,87,203,87,0,3,3.5,0,3,0.25,positive
ITM_2024-07-08,1,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0,0,0,0.36410257,65,0.0,0.25,0.175,0.0,0.625,0.45,55,0,99,627,264,561,3,2.5,0,0,0.5,negative
MARS_2024-07-08,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2431694,61,0.0,0.0,0.125,0.0,0.625,0.55,43,0,140,630,0,280,4,2.0,0,0,0.75,positive
HWG_2024-06-27,0,0.0,0.0,0,1,0.2,0.5,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.25,4,0.0,1.0,0.0,0.0,0.8,0.6,4,0,36,126,0,0,2,2.5,7,0,0.5,neutral
SDY_2024-06-20,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.6,1,0,0,0.0,0.0,0,0,0.5277778,12,0.0,1.0,0.1,0.0,0.7,0.6,8,0,87,435,0,0,3,2.0,0,0,0.75,positive
PAY_2024-06-06,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.1,0.1,0,0,1.0,1,0.0,1.0,0.3,0.0,0.8,0.7,1,0,87,203,87,0,3,3.5,0,3,0.25,positive
SHC_2024-05-31,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,3,0.0,0.0,0.5,0.0,0.8,0.6,1,0,102,816,0,204,3,2.0,0,0,0.9,negative
GROW_2024-05-29,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.37745097,34,0.0,1.0,0.25,0.0,0.65,0.45,20,0,132,528,0,132,4,2.5,0,0,0.5,positive
VTY_2025-06-20,,,,,,,,,,,,,,,,,,,,,,,0.3909091,55,0.0,1.0,0.4,0.0,0.7,0.6,37,0,60,220,240,520,3,3.0,0,0,0.5,neutral
BLND_2025-06-19,,,,,,,,,,,,,,,,,,,,,,,0.46153846,13,0.0,0.0,0.0,0.0,0.5,0.0,4,0,132,1254,0,990,4,2.0,0,0,0.75,negative
MTRO_2025-06-16,,,,,,,,,,,,,,,,,,,,,,,-0.055555556,36,0.0,0.5,0.65,0.0,0.75,0.6,15,0,30,30,50,40,3,3.0,1,3,0.4,neutral
WRKS_2025-06-27,,,,,,,,,,,,,,,,,,,,,,,0.41666666,24,0.35,2.25,0.05,0.0,0.85,0.7,7,1,36,36,0,0,1,2.5,0,0,0.5,positive
BLND_2025-06-27,,,,,,,,,,,,,,,,,,,,,,,0.5,6,0.8,3.0,0.0,0.8,0.9,0.7,1,0,132,1254,0,990,4,2.0,0,0,0.75,negative
MILA_2025-06-25,0,0.0,0.0,0,1,0.5,0.4,1,3,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,negative
CNS_2025-06-23,,,,,,,,,,,,,,,,,,,,,,,0.5,4,0.0,1.0,0.0,0.0,0.8,0.5,1,0,12,12,0,0,1,2.5,0,0,0.5,positive
CNSL_2025-06-23,,,,,,,,,,,,,,,,,,,,,,,0.41777778,30,0.0,0.0,0.1,0.0,0.5,0.45,18,0,16,0,0,0,1,3.0,0,0,0.0,positive
GSK_2025-06-20,0,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,0,2,0.0,0.0,0,0,0.3139535,43,0.0,0.33333334,0.3,0.0,0.6333333,0.46666667,21,0,24,131,96,275,4,3.0,2,0,0.5,neutral
CNA_2025-06-17,0,0.0,0.0,0,2,0.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3,30,0.0,0.0,0.0,0.0,0.5,0.25,9,0,112,954,0,594,4,2.0,0,0,0.75,negative
LORD_2025-06-09,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3809524,21,0.0,1.0,0.35,0.0,0.8,0.55,4,0,39,78,0,0,3,2.0,6,0,0.75,positive
RNK_2025-05-22,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.625,8,0.0,0.0,0.0,0.0,0.5,0.5,3,0,24,96,0,0,2,2.5,0,0,0.5,negative
HAT_2025-05-15,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.7777778,24,0.0,0.0,0.0,0.0,0.5,0.5,12,0,32,64,0,0,1,2.5,0,0,0.5,negative
HAT_2025-05-14,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,2,0.0,0.0,0.0,0.0,0.8,0.5,1,0,32,64,0,0,1,2.5,0,0,0.5,negative
ONDO_2025-05-02,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3731884,46,0.0,0.6666667,0.3,0.0,0.6333333,0.5,41,0,30,30,0,0,2,2.5,1,0,0.5,negative
BNC_2025-04-30,2,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,2,0.0,1.0,0.5,0.0,0.5,0.5,1,0,0,0,0,0,0,3.0,0,0,0.5,positive
TPK_2025-04-02,1,0.0,0.0,0,1,0.5,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.2,0.0,0.7,0.5,1,0,54,486,0,432,3,2.0,0,0,0.9,positive
TLW_2025-03-26,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,1,0.7,0.5,0,1,0,0.0,0.0,0,0,,,,,,,,,,,97,419,326,128,4,3.0,0,0,0.5,negative
BNC_2025-03-20,1,0.0,0.0,0,3,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,1,-0.25,4,0.2,2.0,0.1,0.3,0.8,0.7,3,0,0,0,0,0,0,3.0,0,0,0.5,neutral
NAIT_2025-06-17,0,0.0,0.0,0,1,0.0,0.0,0,2,0.0,0.0,1,0,0.0,0.0,0,0,2,0.0,0.0,0,0,,,,,,,,,,,21,0,21,0,1,5.0,0,21,0.0,neutral
BREE_2025-03-12,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.33333334,3,0.0,1.0,0.0,0.0,0.5,0.5,3,0,107,1309,0,148,4,2.0,0,0,0.75,negative
HEAD_2025-03-11,1,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,0.0,0.5,0.0,0.8,0.5,1,0,34,34,0,68,2,3.0,1,0,0.5,negative
GROW_2025-03-07,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.29863945,28,0.0,0.0,0.05,0.0,0.65,0.5,12,0,132,528,0,132,4,2.5,0,0,0.5,positive
SEE_2025-02-26,2,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,2,0.0,0.0,1,0,2,0.0,0.0,0,0,0.32449612,215,0.0,0.27272728,0.2090909,0.0,0.54545456,0.4090909,176,0,12,24,0,0,3,2.0,6,0,0.75,negative
ONDO_2025-02-17,1,0.0,0.0,0,3,0.0,0.0,1,1,0.0,0.0,0,3,0.0,0.0,0,0,0,0.0,0.0,0,0,0.42063493,84,0.0,0.4,0.28,0.0,0.68,0.56,72,0,30,30,0,0,2,2.5,1,0,0.5,negative
BRBY_2025-01-24,2,0.0,0.0,0,1,0.0,0.0,0,2,0.5,0.1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2857143,7,0.0,0.0,0.5,0.0,0.6,0.4,7,0,60,402,210,498,4,2.5,0,0,0.5,neutral
MARS_2025-01-21,2,0.0,0.5,0,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5555556,9,0.3,1.75,0.1,0.1,0.8,0.6,8,0,140,630,0,280,4,2.0,0,0,0.75,neutral
EMAN_2025-01-17,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6666667,6,0.0,0.0,0.5,0.0,0.6,0.4,3,0,29,58,0,0,1,2.0,0,0,0.67,negative
GROW_2025-01-09,2,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,1,0.7,0.0,0,1,0,0.0,0.0,0,0,0.041666668,8,0.0,0.0,0.0,0.0,0.5,0.5,6,0,132,528,0,132,4,2.5,0,0,0.5,positive
GRID_2025-01-08,1,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,120,520,0,360,3,2.5,0,0,0.5,negative
ITV_2024-11-07,1,0.5,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.302,100,0.0,0.1,0.08,0.0,0.54,0.46,66,0,69,92,138,322,3,3.0,0,0,0.5,neutral
MARS_2024-10-30,1,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.42857143,7,0.0,0.0,0.0,0.0,0.5,0.5,6,0,140,630,0,280,4,2.0,0,0,0.75,negative
BPCR_2024-10-01,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.5,2,0.0,1.0,0.0,0.0,0.8,0.5,2,0,108,216,0,108,3,2.5,0,0,0.5,negative
NWG_2024-09-20,2,0.0,0.0,0,1,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.26666668,15,0.0,0.0,0.0,0.0,0.5,0.3,12,0,66,726,0,374,3,2.0,0,0,0.75,neutral
HEAD_2024-09-17,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,0.0,0.5,0.0,0.7,0.5,1,0,34,34,0,68,2,3.0,1,0,0.5,negative
PRU_2024-09-12,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.31628788,88,0.0,0.0,0.08,0.0,0.54,0.5,62,0,95,1302,0,56,4,1.2,0,0,0.9,positive
PRU_2024-09-10,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,2,0.0,1.0,0.0,0.0,0.8,0.5,1,0,95,1302,0,56,4,1.2,0,0,0.9,positive
BBB_2024-09-03,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,36,0,0,0,1,3.0,0,0,0.0,positive
RFX_2024-08-19,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.45833334,6,0.0,0.0,0.0,0.0,0.8,0.5,4,0,18,18,0,0,2,2.5,1,0,0.5,positive
BRCK_2024-08-09,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.625,4,0.0,0.0,0.0,0.0,0.8,0.5,2,0,13,0,0,0,1,3.0,0,0,0.0,neutral
NWG_2024-08-01,1,0.0,0.0,0,1,0.0,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.4158192,59,0.0,1.0,0.2,0.0,0.7,0.53333336,54,0,66,726,0,374,3,2.0,0,0,0.8,positive
GYM_2024-07-15,2,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,59,472,0,118,3,2.5,0,0,0.5,positive
HBR_2024-07-09,2,0.0,0.0,0,3,0.0,0.0,0,2,0.0,0.0,0,1,0.7,0.0,0,1,1,0.7,0.6,0,0,0.7777778,3,0.0,0.0,0.2,0.0,0.7,0.5,3,0,48,384,0,96,4,2.0,0,0,0.8,neutral
CARD_2024-06-14,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.35507247,46,0.0,0.6666667,0.2,0.0,0.6666667,0.56666666,33,0,22,132,0,22,2,2.5,0,0,0.5,positive
BGO_2024-05-28,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,3,0.0,1.0,0.0,0.0,0.7,0.5,3,0,27,54,0,0,1,2.5,0,0,0.5,positive
BBB_2024-05-20,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,36,0,0,0,1,3.0,0,0,0.0,positive
SNDA_2025-06-19,,,,,,,,,,,,,,,,,,,,,,,0.28814372,835,0.0,0.14285715,0.18095239,0.0,0.54285717,0.42619047,297,0,9,0,0,0,3,3.0,0,0,0.0,negative
BCG_2025-05-08,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,15,65,0,75,3,2.0,3,0,0.67,neutral
BGO_2025-01-07,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,27,54,0,0,1,2.5,0,0,0.5,positive
IGP_2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,2,3.0,0,0,0.0,negative
CORD_2025-07-03,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,1.0,15,0.2,2.0,0.1,0.3,0.9,0.7,5,0,120,600,0,120,3,2.0,0,0,0.8,neutral
BRBY_2025-07-01,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3,30,0.0,1.0,0.2,0.05,0.8,0.7,13,1,60,402,210,498,4,2.5,0,0,0.5,neutral
IBST_2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,80,0,40,3,2.0,0,0,0.75,positive
GROW_2025-06-25,,,,,,,,,,,,,,,,,,,,,,,0.18194444,24,0.0,1.25,0.05,0.0,0.8,0.7,14,1,132,528,0,132,4,2.5,0,0,0.5,positive
PHLL_2025-06-20,0,0.0,0.0,0,0,0.0,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,1,0.0,0.0,0,0,,,,,,,,,,,129,774,0,258,4,2.0,0,0,0.8,positive
DGE_2025-06-20,2,0.0,0.5,0,3,0.5,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,24,0.0,0.0,0.0,0.0,0.5,0.5,10,0,15,200,45,100,3,2.5,1,0,0.5,neutral
ROQ_2025-06-19,0,0.0,0.0,0,2,0.5,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.32786885,61,0.0,1.0,0.3,0.0,0.7,0.5,30,0,0,0,0,0,0,3.0,0,0,0.5,negative
RUA_2025-06-17,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.4597701,29,0.0,0.0,0.35,0.0,0.55,0.4,16,0,30,0,0,0,2,3.0,0,0,0.0,negative
GSK_2025-05-30,2,0.7,-0.5,0,1,0.0,0.0,0,1,0.0,0.0,0,3,0.7,0.5,0,1,4,0.2,0.4,0,0,0.23111111,75,0.0,0.125,0.325,0.0,0.625,0.475,42,0,24,131,96,275,4,3.0,2,0,0.5,neutral
GRID_2025-05-28,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,6,0.0,0.0,0.5,0.0,0.6,0.4,3,0,120,520,0,360,3,2.5,0,0,0.5,positive
BRBY_2025-05-12,0,0.0,0.0,0,1,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,6,0.0,0.0,0.0,0.0,0.5,0.5,4,0,60,402,210,498,4,2.5,0,0,0.5,positive
CCH_2025-05-06,1,0.0,0.5,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,2,0.0,1.0,0.0,0.0,1.0,0.5,1,0,39,403,39,182,3,2.5,0,0,0.5,neutral
BREE_2025-04-30,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.5,0.0,1,0,107,1309,0,148,4,2.0,0,0,0.75,neutral
HBR_2025-04-15,0,0.0,0.0,0,1,0.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.1975547,259,0.0,0.6923077,0.21538462,0.0,0.61538464,0.50769234,202,0,48,384,0,96,4,2.0,0,0,0.8,negative
TRI_2025-04-07,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.5,0.0,0.7,0.5,1,0,106,106,0,0,2,2.5,1,0,0.5,negative
CORD_2025-03-25,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,-0.5,2,0.0,1.0,0.2,0.0,0.7,0.5,2,0,120,600,0,120,3,2.0,0,0,0.8,positive
EDEN_2025-03-21,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,1,0,0.5,2,0.0,0.0,0.5,0.0,0.7,0.5,2,0,26,0,0,0,1,3.0,0,0,0.0,negative
ECEL_2025-03-20,1,0.0,0.0,0,1,0.2,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.16666667,2,0.0,0.0,0.0,0.0,0.5,0.5,2,0,37,74,0,0,1,2.5,0,0,0.5,neutral
VANQ_2025-05-14,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2,5,0.0,0.0,0.0,0.0,0.5,0.2,5,0,33,99,0,0,3,1.5,0,0,0.9,positive
RUA_2025-04-24,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33157894,38,0.0,1.0,0.1,0.0,0.5,0.4,22,0,30,0,0,0,2,3.0,0,0,0.0,negative
CVSG_2025-02-28,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,7,0.0,0.0,0.5,0.0,0.7,0.6,5,0,48,368,0,64,3,2.0,0,0,0.75,negative
HTG_2025-02-26,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,2,0.0,1.0,0.0,0.0,0.7,0.5,2,0,46,256,0,66,4,2.0,0,0,0.75,negative
PHLL_2025-02-12,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,1.0,0.2,0.0,0.8,0.5,1,0,129,774,0,258,4,2.0,0,0,0.8,neutral
FOXT_2025-01-28,1,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6,10,0.0,0.0,0.2,0.0,0.5,0.4,7,0,81,324,0,81,3,2.5,0,0,0.5,neutral
CNA_2024-12-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.2,0.1,0,0,0.43137255,17,0.0,1.5,0.2,0.1,0.7,0.6,12,0,112,954,0,594,4,2.0,0,0,0.8,neutral
PAY_2024-11-21,1,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5555556,6,0.0,0.0,0.5,0.0,0.7,0.6,4,0,87,203,87,0,3,3.0,0,3,0.25,positive
III_2024-11-20,2,0.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.44444445,9,0.0,1.0,0.0,0.0,0.5,0.5,7,0,63,504,0,126,3,2.0,0,0,0.8,positive
VTY_2024-11-18,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.38396925,161,0.0,0.6666667,0.26666668,0.0,0.67777777,0.5555556,130,0,60,220,240,520,3,3.0,0,0,0.4,negative
SOLI_2024-11-06,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.7,0.5,1,0,12,0,0,0,1,3.0,0,0,0.0,negative
PRU_2024-08-28,4,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.44114584,64,0.0,0.75,0.225,0.0,0.7,0.525,47,0,95,1302,0,56,4,2.0,0,0,0.9,negative
IGP_2024-08-19,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.8,0.7,1,0,100,0,0,0,2,3.0,0,0,0.0,positive
RNK_2024-08-14,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.3846154,13,0.0,1.0,0.2,0.0,0.6,0.5,7,0,24,96,0,0,2,2.5,0,0,0.5,positive
REC_2024-07-05,2,0.0,0.5,0,0,0.0,0.0,0,3,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.1,0.0,0.8,0.5,1,0,54,54,0,0,2,2.5,1,0,0.5,negative
TLW_2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,419,326,128,4,3.0,0,0,0.5,negative
BBB_2024-05-21,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36,0,0,0,1,3.0,0,0,0.0,positive
